F_siamese	3	19	20	chrX	65080082	65080066	130557009	17	17	0	0	100.000	17
F_siamese	1	17	20	chrC1	26687257	26687241	222790142	17	17	0	0	100.000	17
F_siamese	1	19	20	chrC1	54066749	54066731	222790142	19	18	1	0	94.737	16
F_siamese	2	17	20	chrC1	164783577	164783592	222790142	16	16	0	0	100.000	16
F_siamese	1	19	20	chrE1	51458015	51458033	63494689	19	18	1	0	94.737	16
F_siamese	2	17	20	chrC2	151801199	151801184	161193150	16	16	0	0	100.000	16
F_siamese	2	20	20	chrB3	23572094	23572112	149751809	19	18	1	0	94.737	16
F_siamese	1	19	20	chrA1	38317512	38317494	242100913	19	18	1	0	94.737	16
R_siamese	7	24	24	chrE1	7915933	7915950	63494689	18	18	0	0	100.000	18
R_siamese	4	21	24	chrE1	48737639	48737656	63494689	18	18	0	0	100.000	18
R_siamese	3	22	24	chrE1	10412777	10412758	63494689	20	19	1	0	95.000	17
R_siamese	1	20	24	chrE1	2537163	2537145	63494689	20	19	0	1	95.000	16
R_siamese	2	24	24	chrE1	41415036	41415015	63494689	23	21	1	1	91.304	16
R_siamese	3	21	24	chrE1	53804022	53804004	63494689	19	18	1	0	94.737	16
R_siamese	7	24	24	chrD1_NW_019365422v1_random	29132	29115	43557	18	18	0	0	100.000	18
R_siamese	7	24	24	chrD1	45898625	45898642	117648028	18	18	0	0	100.000	18
R_siamese	7	23	24	chrD1	36769863	36769879	117648028	17	17	0	0	100.000	17
R_siamese	5	24	24	chrD1	96753982	96753963	117648028	20	19	1	0	95.000	17
R_siamese	2	22	24	chrD1	105293532	105293513	117648028	21	20	0	1	95.238	17
R_siamese	8	23	24	chrD1	18283649	18283664	117648028	16	16	0	0	100.000	16
R_siamese	1	16	24	chrD1	20966964	20966949	117648028	16	16	0	0	100.000	16
R_siamese	5	20	24	chrD1	39816943	39816958	117648028	16	16	0	0	100.000	16
R_siamese	4	24	24	chrC1	53434920	53434900	222790142	21	20	1	0	95.238	18
R_siamese	7	24	24	chrC1	161231182	161231165	222790142	18	18	0	0	100.000	18
R_siamese	2	24	24	chrC1	48502550	48502528	222790142	23	21	2	0	91.304	17
R_siamese	7	23	24	chrC1	67739336	67739320	222790142	17	17	0	0	100.000	17
R_siamese	8	24	24	chrC1	87562127	87562143	222790142	17	17	0	0	100.000	17
R_siamese	4	24	24	chrC1	142674229	142674248	222790142	21	20	0	1	95.238	17
R_siamese	4	23	24	chrC1	142918047	142918028	222790142	20	19	1	0	95.000	17
R_siamese	5	21	24	chrC1	200255158	200255174	222790142	17	17	0	0	100.000	17
R_siamese	3	24	24	chrC1	20963639	20963660	222790142	22	20	2	0	90.909	16
R_siamese	2	17	24	chrC1	21290787	21290772	222790142	16	16	0	0	100.000	16
R_siamese	9	24	24	chrC1	39767659	39767674	222790142	16	16	0	0	100.000	16
R_siamese	2	20	24	chrC1	47463300	47463318	222790142	19	18	1	0	94.737	16
R_siamese	1	16	24	chrC1	59634641	59634626	222790142	16	16	0	0	100.000	16
R_siamese	2	21	24	chrC1	65492663	65492645	222790142	20	19	0	1	95.000	16
R_siamese	2	23	24	chrC1	87478845	87478866	222790142	22	20	2	0	90.909	16
R_siamese	5	20	24	chrC1	89029025	89029010	222790142	16	16	0	0	100.000	16
R_siamese	2	24	24	chrC1	130361485	130361506	222790142	23	21	1	1	91.304	16
R_siamese	1	16	24	chrC1	142696790	142696805	222790142	16	16	0	0	100.000	16
R_siamese	7	22	24	chrC1	170521858	170521873	222790142	16	16	0	0	100.000	16
R_siamese	3	21	24	chrC1	189770846	189770827	222790142	20	19	0	1	95.000	16
R_siamese	9	24	24	chrC1	204693249	204693234	222790142	16	16	0	0	100.000	16
R_siamese	7	24	24	chrB4	32524122	32524105	144528695	18	18	0	0	100.000	18
R_siamese	7	23	24	chrB4	34547038	34547022	144528695	17	17	0	0	100.000	17
R_siamese	1	23	24	chrB4	41885055	41885078	144528695	24	22	1	1	91.667	17
R_siamese	5	21	24	chrB4	58118971	58118987	144528695	17	17	0	0	100.000	17
R_siamese	8	24	24	chrB4	93189625	93189641	144528695	17	17	0	0	100.000	17
R_siamese	9	24	24	chrB4	15381417	15381402	144528695	16	16	0	0	100.000	16
R_siamese	6	24	24	chrB4	32639324	32639306	144528695	19	18	1	0	94.737	16
R_siamese	3	21	24	chrB4	47413030	47413048	144528695	19	18	1	0	94.737	16
